theta_deg,wavelength_nm,LCP_inc_T_total,RCP_inc_T_total,LCP_inc_R_total,RCP_inc_R_total
14.0,591.0,0.03673204232419318,0.08153531579380448,0.9632679576758065,0.9184646842061953
14.0,592.0,0.03646586686649711,0.08154964914558359,0.963534133133502,0.9184503508544164
14.0,593.0,0.03620082239784012,0.08156622546221119,0.9637991776021594,0.9184337745377885
14.0,594.0,0.0359366427896975,0.08158425938898874,0.9640633572103022,0.9184157406110111
14.0,595.0,0.03567307776692516,0.08160296707189367,0.9643269222330747,0.9183970329281061
14.0,596.0,0.03540989318533827,0.08162156616511919,0.9645901068146618,0.9183784338348809
14.0,597.0,0.035146871356043684,0.08163927595206562,0.9648531286439566,0.9183607240479345
14.0,598.0,0.03488381141307832,0.08165531757919524,0.9651161885869216,0.9183446824208046
14.0,599.0,0.03462052972075202,0.08166891440198838,0.9653794702792475,0.9183310855980117
14.0,600.0,0.03435686031692967,0.08167929244201913,0.9656431396830701,0.9183207075579806
16.0,400.0,0.0001274326741033962,0.00019392291785893037,0.9998725673258967,0.9998060770821408
16.0,401.0,0.0001287506855478708,0.0001806529305266972,0.999871249314452,0.9998193470694731
16.0,402.0,0.00012803351758571176,0.0001676214748972211,0.9998719664824144,0.9998323785251025
16.0,403.0,0.0001264946890666894,0.00015619710414844807,0.9998735053109334,0.9998438028958514
16.0,404.0,0.0001250228946580122,0.00014703016762990207,0.9998749771053422,0.9998529698323696
16.0,405.0,0.0001241961537422007,0.00014031910910259756,0.9998758038462577,0.9998596808908973
16.0,406.0,0.00012436527423845628,0.0001360323142530218,0.9998756347257615,0.9998639676857466
16.0,407.0,0.0001257358885561127,0.00013404670000477056,0.9998742641114438,0.999865953299995
16.0,408.0,0.0001284272747504137,0.00013421957295245036,0.9998715727252495,0.9998657804270475
16.0,409.0,0.00013250802657796386,0.0001364188567414454,0.999867491973422,0.9998635811432588
16.0,410.0,0.00013801491003010604,0.0001405308092535571,0.9998619850899697,0.9998594691907463
16.0,411.0,0.00014496191320601383,0.000146457677996784,0.999855038086794,0.9998535423220033
16.0,412.0,0.00015334633603046916,0.00015411394501162556,0.9998466536639692,0.999845886054988
16.0,413.0,0.00016315926225986957,0.0001634287450356503,0.9998368407377402,0.9998365712549636
16.0,414.0,0.00017440845257562113,0.00017436220762526215,0.9998255915474245,0.9998256377923743
16.0,415.0,0.00018716049724682753,0.00018694226300576308,0.9998128395027531,0.9998130577369939
16.0,416.0,0.00020160274953688796,0.00020132240018544076,0.9997983972504627,0.9997986775998143
16.0,417.0,0.00021811240340337298,0.0002178480501598728,0.9997818875965968,0.9997821519498404
16.0,418.0,0.0002373048527068986,0.00023710416352467053,0.999762695147293,0.999762895836475
16.0,419.0,0.0002600294318930123,0.00025991213284785956,0.9997399705681065,0.9997400878671518
16.0,420.0,0.00028729966761852625,0.000287262431909228,0.9997127003323816,0.9997127375680906
16.0,421.0,0.0003201801052332011,0.00032020365459443283,0.9996798198947668,0.9996797963454055
16.0,422.0,0.00035967564553834186,0.00035973269474510176,0.9996403243544619,0.9996402673052549
16.0,423.0,0.00040666238083978307,0.00040672475979813816,0.9995933376191601,0.9995932752402017
16.0,424.0,0.00046187059247073374,0.0004619144497103937,0.999538129407529,0.9995380855502893
16.0,425.0,0.0005259060777331541,0.0005259149187493416,0.9994740939222666,0.9994740850812504
16.0,426.0,0.0005992891643797385,0.0005992550981655169,0.9994007108356201,0.9994007449018343
16.0,427.0,0.0006824975353598177,0.0006824213501817251,0.9993175024646401,0.9993175786498186
16.0,428.0,0.000776008991268536,0.0007758996392211343,0.999223991008731,0.9992241003607788
16.0,429.0,0.0008803469839591407,0.0008802208316551541,0.9991196530160403,0.9991197791683444
16.0,430.0,0.0009961340035647922,0.0009960138923120038,0.9990038659964351,0.9990039861076879
16.0,431.0,0.001124157420371521,0.0011240712661815856,0.9988758425796287,0.9988759287338178
16.0,432.0,0.0012654503837210406,0.0012654288029369356,0.9987345496162793,0.9987345711970631
16.0,433.0,0.0014213851622472719,0.0014214574115879917,0.9985786148377526,0.9985785425884119
16.0,434.0,0.0015937653296571358,0.0015939525759193396,0.9984062346703424,0.9984060474240808
16.0,435.0,0.0017848890716210223,0.0017851934705365188,0.9982151109283784,0.9982148065294634
16.0,436.0,0.0019975488317594573,0.001997935898184121,0.9980024511682407,0.9980020641018157
16.0,437.0,0.002234943722404596,0.0022353138452823502,0.9977650562775948,0.9977646861547173
16.0,438.0,0.0025005112365753777,0.002500653912937139,0.9974994887634244,0.9974993460870621
16.0,439.0,0.0027977185619063798,0.002797240462703963,0.9972022814380934,0.9972027595372962
16.0,440.0,0.0031298694816646083,0.003128086256537168,0.996870130518335,0.9968719137434628
16.0,441.0,0.003499970730664121,0.003495754615948531,0.9965000292693355,0.9965042453840512
16.0,442.0,0.003910673202655726,0.0039022539870324923,0.9960893267973439,0.996097746012967
16.0,443.0,0.004364280603325956,0.004348999819356237,0.9956357193966735,0.9956510001806437
16.0,444.0,0.004862812543932355,0.004836818902815944,0.9951371874560675,0.9951631810971842
16.0,445.0,0.005408108469378817,0.005365956180402079,0.9945918915306211,0.994634043819598
16.0,446.0,0.006001938809774438,0.005936034983939354,0.9939980611902255,0.9940639650160606
16.0,447.0,0.006646050531308761,0.006545933587906316,0.9933539494686913,0.9934540664120929
16.0,448.0,0.0073420620660857305,0.0071935980650389125,0.9926579379339144,0.9928064019349612
16.0,449.0,0.008091186998246269,0.007875916724166978,0.9919088130017537,0.9921240832758331
16.0,450.0,0.008893887336426426,0.008588885867593493,0.9911061126635732,0.9914111141324066
16.0,451.0,0.009749648189441913,0.009328321288415646,0.990250351810558,0.9906716787115843
16.0,452.0,0.010657059672072616,0.010091268957890021,0.9893429403279274,0.9899087310421101
16.0,453.0,0.01161430054415772,0.010878047095918395,0.988385699455842,0.9891219529040813
16.0,454.0,0.01261998530133396,0.011694534468940043,0.9873800146986655,0.9883054655310595
16.0,455.0,0.013674178620450457,0.012553968797154853,0.9863258213795494,0.987446031202845
16.0,456.0,0.014779219442548584,0.013477323646988773,0.9852207805574513,0.986522676353011
16.0,457.0,0.01593993537375876,0.014491591008192922,0.984060064626241,0.9855084089918071
16.0,458.0,0.01716301302395906,0.015626136571473555,0.9828369869760406,0.9843738634285266
16.0,459.0,0.01845570619248365,0.016908330501630597,0.9815442938075163,0.9830916694983691
16.0,460.0,0.019824424688448878,0.01836012884674128,0.9801755753115508,0.9816398711532586
16.0,461.0,0.02127374553582707,0.019996766271020355,0.9787262544641725,0.9800032337289795
16.0,462.0,0.022806050341737643,0.02182761788278933,0.9771939496582625,0.9781723821172101
16.0,463.0,0.02442162813196396,0.023858408394028342,0.9755783718680358,0.9761415916059711
16.0,464.0,0.0261189314704557,0.026093738650675175,0.9738810685295441,0.9739062613493242
16.0,465.0,0.02789472810671169,0.028539213935389857,0.9721052718932879,0.97146078606461
16.0,466.0,0.029744017282094713,0.031202904733996242,0.9702559827179049,0.9687970952660038
16.0,467.0,0.031659678710894354,0.03409618604492451,0.9683403212891053,0.9659038139550752
16.0,468.0,0.03363186762115044,0.03723413206567198,0.9663681323788492,0.962765867934328
16.0,469.0,0.03564717707918381,0.040635647526207255,0.9643528229208157,0.9593643524737927
16.0,470.0,0.03768758157923477,0.04432346668395922,0.9623124184207653,0.9556765333160405
16.0,471.0,0.03972916885713345,0.04832409066665313,0.9602708311428665,0.9516759093333466
16.0,472.0,0.04174066830017869,0.05266768056186595,0.9582593316998212,0.9473323194381341
16.0,473.0,0.04368179902475035,0.05738787821982384,0.9563182009752494,0.9426121217801758
16.0,474.0,0.04550149317084216,0.06252148297329421,0.9544985068291574,0.9374785170267055
16.0,475.0,0.04713610589534315,0.0681078622334122,0.9528638941046568,0.9318921377665879
16.0,476.0,0.048507810136490574,0.07418790975150213,0.9514921898635091,0.9258120902484978
16.0,477.0,0.04952349947327111,0.08080228374223608,0.9504765005267287,0.9191977162577639
16.0,478.0,0.05007469306918729,0.08798856576146864,0.9499253069308123,0.9120114342385308
16.0,479.0,0.05003915432907051,0.09577691492843213,0.9499608456709295,0.9042230850715673
16.0,480.0,0.04928518934457124,0.1041838404202415,0.9507148106554285,0.8958161595797579
16.0,481.0,0.04767985098504636,0.11320405681241202,0.9523201490149533,0.8867959431875875
16.0,482.0,0.045102474449494535,0.12280128915981833,0.9548975255505049,0.8771987108401816
16.0,483.0,0.04146499769610571,0.13290056634601036,0.9585350023038942,0.8670994336539899
16.0,484.0,0.036740203272990685,0.14338667063213534,0.9632597967270093,0.8566133293678644
16.0,485.0,0.030998117873748697,0.154114447087546,0.9690018821262509,0.8458855529124538
16.0,486.0,0.024449019968939657,0.16493377566368678,0.9755509800310602,0.835066224336313
16.0,487.0,0.01748849436843617,0.1757234686776561,0.9825115056315638,0.8242765313223442
16.0,488.0,0.010735454006575471,0.18641823856751377,0.9892645459934241,0.8135817614324861
16.0,489.0,0.005048088500489693,0.1970112847892372,0.9949519114995101,0.8029887152107624
16.0,490.0,0.0014964088230813002,0.20752777026305638,0.9985035911769186,0.7924722297369436
16.0,491.0,0.0012668452056581912,0.21798251989455825,0.9987331547943415,0.7820174801054418
16.0,492.0,0.005481071457699955,0.22834288831323438,0.9945189285423001,0.7716571116867653
16.0,493.0,0.014936698595442392,0.23851062459351027,0.9850633014045574,0.7614893754064895
16.0,494.0,0.029824438775255847,0.24832425462172147,0.9701755612247441,0.7516757453782785
16.0,495.0,0.04952729559879528,0.25757580727984897,0.9504727044012048,0.7424241927201506
16.0,496.0,0.07261966049592793,0.26603439948846636,0.927380339504072,0.7339656005115333
16.0,497.0,0.09711875709803128,0.27347107170925955,0.9028812429019686,0.7265289282907405
16.0,498.0,0.12091574396650966,0.2796813869007576,0.8790842560334903,0.7203186130992419
16.0,499.0,0.14221547715238297,0.28450366656252946,0.8577845228476167,0.7154963334374703
16.0,500.0,0.15982138298312798,0.2878315303583774,0.8401786170168719,0.7121684696416225
16.0,501.0,0.17320241703861017,0.28962005503962923,0.8267975829613895,0.7103799449603708
16.0,502.0,0.18238717091282064,0.28988558675206083,0.8176128290871792,0.7101144132479391
16.0,503.0,0.18777873878377496,0.2886999921527139,0.8122212612162248,0.7113000078472861
16.0,504.0,0.18997111673806902,0.2861807567730092,0.8100288832619309,0.7138192432269905
16.0,505.0,0.18960941553045246,0.28247868311507424,0.8103905844695475,0.7175213168849256
16.0,506.0,0.18730270061104162,0.2777649479475266,0.8126972993889584,0.7222350520524733
16.0,507.0,0.18358039350554176,0.27221899593549576,0.8164196064944581,0.7277810040645042
16.0,508.0,0.1788781143250971,0.26601829204311306,0.821121885674903,0.7339817079568869
16.0,509.0,0.1735404552999763,0.2593304601813232,0.8264595447000237,0.7406695398186766
16.0,510.0,0.16783183962442114,0.25230790441418066,0.8321681603755785,0.7476920955858192
16.0,511.0,0.1619500609628732,0.24508469833764546,0.838049939037127,0.7549153016623547
16.0,512.0,0.15603960246176332,0.23777534962475333,0.8439603975382364,0.7622246503752467
16.0,513.0,0.15020341384029465,0.23047498125864438,0.8497965861597053,0.7695250187413556
16.0,514.0,0.14451272046879465,0.22326048589830894,0.8554872795312053,0.776739514101691
16.0,515.0,0.13901489378979362,0.21619227148387998,0.8609851062102063,0.7838077285161199
16.0,516.0,0.13373961107664667,0.2093162972615506,0.8662603889233532,0.7906837027384491
16.0,517.0,0.12870359326307051,0.20266618128166622,0.8712964067369295,0.7973338187183338
16.0,518.0,0.12391420304050502,0.19626523255904582,0.8760857969594947,0.8037347674409538
16.0,519.0,0.1193721507146701,0.19012831904391783,0.8806278492853298,0.8098716809560821
16.0,520.0,0.11507351262892392,0.18426352582580344,0.884926487371076,0.8157364741741963
16.0,521.0,0.1110112258209809,0.1786735882019302,0.8889887741790189,0.8213264117980693
16.0,522.0,0.10717618680765545,0.17335710387584877,0.8928238131923445,0.8266428961241511
16.0,523.0,0.10355805296222262,0.16830954020454078,0.8964419470377772,0.831690459795459
16.0,524.0,0.10014582152701698,0.16352405838768844,0.8998541784729827,0.8364759416123111
16.0,525.0,0.09692824305384229,0.1589921786542414,0.9030717569461575,0.8410078213457584
16.0,526.0,0.09389411204191649,0.15470431025941264,0.9061058879580833,0.8452956897405871
16.0,527.0,0.09103246686860939,0.15065016847084503,0.9089675331313907,0.849349831529155
16.0,528.0,0.08833272303388948,0.14681909838726176,0.9116672769661107,0.8531809016127382
16.0,529.0,0.08578475765765127,0.14320032284529235,0.9142152423423486,0.8567996771547077
16.0,530.0,0.08337895860119826,0.13978312910576315,0.9166210413988015,0.8602168708942365
16.0,531.0,0.08110624815968477,0.13655700662472345,0.918893751840315,0.8634429933752766
16.0,532.0,0.07895808870823247,0.13351174608297336,0.9210419112917673,0.8664882539170267
16.0,533.0,0.07692647576624578,0.13063750799675505,0.9230735242337538,0.8693624920032446
16.0,534.0,0.0750039225104393,0.12792486765762967,0.9249960774895604,0.8720751323423701
16.0,535.0,0.07318343869573392,0.12536484183086152,0.9268165613042659,0.8746351581691383
16.0,536.0,0.07145850614349905,0.12294890155084585,0.928541493856501,0.8770510984491542
16.0,537.0,0.06982305236028724,0.12066897445852179,0.9301769476397124,0.8793310255414782
16.0,538.0,0.06827142340628503,0.11851743939961171,0.9317285765937149,0.8814825606003879
16.0,539.0,0.06679835680287555,0.11648711541639763,0.9332016431971242,0.8835128845836024
16.0,540.0,0.06539895502440268,0.11457124679534059,0.9346010449755972,0.8854287532046594
16.0,541.0,0.0640686599389769,0.11276348545726002,0.9359313400610227,0.8872365145427397
16.0,542.0,0.06280322843087399,0.11105787167824081,0.9371967715691258,0.8889421283217588
16.0,543.0,0.06159870934067122,0.10944881389317263,0.9384012906593286,0.8905511861068273
16.0,544.0,0.06045142178970374,0.10793106814767045,0.9395485782102961,0.8920689318523293
16.0,545.0,0.05935793490586688,0.10649971761807552,0.9406420650941332,0.8935002823819244
16.0,546.0,0.058315048933116724,0.10515015250516122,0.9416849510668832,0.8948498474948388
16.0,547.0,0.057319777683402004,0.1038780505185487,0.9426802223165981,0.8961219494814509
16.0,548.0,0.05636933227429902,0.10267935810039508,0.9436306677257009,0.8973206418996047
16.0,549.0,0.05546110608610278,0.10155027248435619,0.9445388939138969,0.8984497275156442
16.0,550.0,0.0545926608670045,0.10048722464588909,0.9454073391329954,0.8995127753541109
16.0,551.0,0.05376171391293304,0.09948686316980204,0.9462382860870666,0.9005131368301976
16.0,552.0,0.052966126248845315,0.09854603903859395,0.9470338737511546,0.9014539609614057
16.0,553.0,0.05220389173994566,0.09766179132870896,0.947796108260054,0.9023382086712908
16.0,554.0,0.05147312706406785,0.09683133379014708,0.9485268729359316,0.9031686662098526
16.0,555.0,0.05077206247983588,0.09605204227673607,0.949227937520164,0.9039479577232638
16.0,556.0,0.050099033329002556,0.0953214429890844,0.9499009666709973,0.9046785570109155
16.0,557.0,0.04945247221531371,0.09463720148897406,0.9505475277846862,0.9053627985110263
16.0,558.0,0.048830901806248626,0.09399711244237188,0.9511690981937513,0.9060028875576277
16.0,559.0,0.048232928207931486,0.09339909004780386,0.951767071792069,0.9066009099521961
16.0,560.0,0.047657234867323886,0.0928411591072967,0.952342765132676,0.9071588408927032
16.0,561.0,0.04710257695945656,0.092321446698186,0.9528974230405431,0.9076785533018138
16.0,562.0,0.0465677762209216,0.09183817440565223,0.9534322237790781,0.9081618255943478
16.0,563.0,0.04605171619407512,0.09138965107765397,0.9539482838059248,0.9086103489223456
16.0,564.0,0.045553337849446894,0.09097426606601529,0.9544466621505531,0.9090257339339848
16.0,565.0,0.04507163555665173,0.0905904829195234,0.9549283644433484,0.9094095170804762
16.0,566.0,0.04460565337670426,0.09023683349710442,0.9553943466232954,0.9097631665028953
16.0,567.0,0.044154481651045525,0.08991191247133253,0.9558455183489543,0.9100880875286674
16.0,568.0,0.04371725386479296,0.08961437219467665,0.9562827461352067,0.9103856278053232
16.0,569.0,0.043293143763748126,0.08934291790296572,0.9567068562362515,0.9106570820970346
16.0,570.0,0.04288136270657054,0.08909630323259904,0.957118637293429,0.9109036967674007
16.0,571.0,0.04248115723520365,0.08887332602992905,0.957518842764796,0.9111266739700705
16.0,572.0,0.042091806848208096,0.088672824433091,0.9579081931517913,0.9113271755669089
16.0,573.0,0.04171262196305969,0.08849367320829554,0.9582873780369402,0.9115063267917043
16.0,574.0,0.041342942054774165,0.0883347803242481,0.9586570579452254,0.9116652196757518
16.0,575.0,0.04098213395936687,0.0881950837498775,0.9590178660406329,0.9118049162501222
16.0,576.0,0.04062959033174482,0.08807354846204281,0.959370409668255,0.9119264515379569
16.0,577.0,0.040284728248581855,0.08796916365124985,0.959715271751418,0.91203083634875
16.0,578.0,0.03994698794758209,0.08788094011462312,0.960053012052418,0.9121190598853772
16.0,579.0,0.03961583169535488,0.08780790782666496,0.9603841683046451,0.9121920921733352
16.0,580.0,0.03929074277679388,0.08774911367934254,0.9607092572232061,0.9122508863206571
16.0,581.0,0.038971224599509316,0.08770361938414971,0.9610287754004903,0.9122963806158499
16.0,582.0,0.03865679990740611,0.08767049952969246,0.9613432000925937,0.9123295004703075
16.0,583.0,0.0383470100980089,0.08764883978925951,0.9616529899019908,0.9123511602107405
16.0,584.0,0.03804141463855685,0.08763773527362959,0.9619585853614431,0.9123622647263702
16.0,585.0,0.03773959057628667,0.08763628902513859,0.9622604094237133,0.9123637109748614
16.0,586.0,0.03744113213862653,0.08764361064966239,0.962558867861373,0.9123563893503371
16.0,587.0,0.03714565041931145,0.0876588150838339,0.9628543495806885,0.9123411849161659
16.0,588.0,0.036852773146646,0.08768102149531674,0.963147226853354,0.9123189785046832
16.0,589.0,0.036562144530325004,0.0877093523144662,0.9634378554696746,0.9122906476855335
16.0,590.0,0.03627342518335239,0.08774293239611465,0.9637265748166476,0.9122570676038855
16.0,591.0,0.035986292115698204,0.08778088831057966,0.9640137078843015,0.9122191116894204
16.0,592.0,0.03570043879638109,0.08782234776329259,0.9642995612036191,0.9121776522367074
16.0,593.0,0.035415575280690254,0.08786643914264243,0.9645844247193094,0.9121335608573573
16.0,594.0,0.03513142839923187,0.08791229119583215,0.9648685716007679,0.9120877088041678
16.0,595.0,0.03484774200544804,0.08795903283261665,0.9651522579945515,0.9120409671673834
16.0,596.0,0.03456427727816431,0.0880057930568272,0.9654357227218358,0.9119942069431728
16.0,597.0,0.03428081307562195,0.08805170102556173,0.9657191869243781,0.911948298974438
16.0,598.0,0.033997146337306876,0.08809588623581162,0.9660028536626927,0.9119041137641885
16.0,599.0,0.033713092529744845,0.08813747883814702,0.9662869074702547,0.9118625211618523
16.0,600.0,0.033428486132233565,0.08817561007682176,0.9665715138677662,0.9118243899231783
18.0,400.0,0.000163277453070264,0.00023757298271657372,0.9998367225469297,0.9997624270172829
18.0,401.0,0.00016397752111924549,0.0002220369071978146,0.9998360224788806,0.9997779630928018
18.0,402.0,0.00016206318084059952,0.00020639878312819258,0.9998379368191592,0.9997936012168717
18.0,403.0,0.00015906814359607644,0.00019236869039953973,0.9998409318564038,0.9998076313096004
18.0,404.0,0.00015609583136373388,0.00018079218543384397,0.9998439041686363,0.9998192078145661
18.0,405.0,0.00015384583654520212,0.0001719526341696682,0.9998461541634547,0.9998280473658296
18.0,406.0,0.00015272386073698297,0.00016583396715393476,0.9998472761392623,0.9998341660328456
18.0,407.0,0.00015294725168309208,0.00016228953508157568,0.9998470527483168,0.9998377104649184
18.0,408.0,0.00015461974903359935,0.00016113207759096585,0.9998453802509665,0.9998388679224095
18.0,409.0,0.0001577762168986709,0.00016217298402602454,0.9998422237831011,0.9998378270159737
18.0,410.0,0.00016240579065789206,0.00016523341809387775,0.9998375942093416,0.9998347665819057
18.0,411.0,0.00016846256509771466,0.00017014252966653098,0.9998315374349023,0.9998298574703329
18.0,412.0,0.00017587267165396244,0.00017673366745148632,0.999824127328346,0.9998232663325486
18.0,413.0,0.0001845471431360978,0.00018484830549934616,0.9998154528568635,0.9998151516945004
18.0,414.0,0.00019441068980541827,0.0001943575213052274,0.9998055893101944,0.9998056424786941
18.0,415.0,0.00020545470532997185,0.0002052090405329055,0.9997945452946695,0.9997947909594674
18.0,416.0,0.00021781448691209228,0.00021749982153617816,0.9997821855130874,0.9997825001784636
18.0,417.0,0.00023185392467796377,0.00023155779314347008,0.9997681460753218,0.9997684422068561
18.0,418.0,0.0002482222440928833,0.0002479978009928004,0.9997517777559068,0.9997520021990072
18.0,419.0,0.0002678434926147215,0.00026771247496983264,0.9997321565073846,0.9997322875250301
18.0,420.0,0.00029182441536766864,0.00029178278181170135,0.9997081755846323,0.9997082172181887
18.0,421.0,0.0003213100219603056,0.0003213360184500003,0.9996786899780399,0.9996786639815498
18.0,422.0,0.00035734470475279556,0.0003574078022837407,0.9996426552952472,0.9996425921977157
18.0,423.0,0.00040078682827979526,0.00040085568137051273,0.9995992131717202,0.9995991443186295
18.0,424.0,0.0004522891150164773,0.0004523373386690374,0.9995477108849828,0.9995476626613304
18.0,425.0,0.0005123271342776894,0.0005123366399475112,0.9994876728657225,0.9994876633600527
18.0,426.0,0.0005812502252315818,0.0005812125393244095,0.9994187497747682,0.9994187874606747
18.0,427.0,0.000659337697270545,0.0006592539586910354,0.9993406623027292,0.9993407460413088
18.0,428.0,0.0007468552787737065,0.000746735566422995,0.9992531447212264,0.9992532644335769
18.0,429.0,0.0008441145302914728,0.0008439769259651233,0.9991558854697085,0.9991560230740341
18.0,430.0,0.0009515400787900258,0.0009514095269982581,0.9990484599212097,0.9990485904730018
18.0,431.0,0.0010697485279277071,0.001069655218847277,0.9989302514720718,0.9989303447811523
18.0,432.0,0.001199640591831385,0.0011996173414548256,0.9988003594081685,0.9988003826585452
18.0,433.0,0.0013425026259983896,0.0013425805301644108,0.9986574973740014,0.9986574194698353
18.0,434.0,0.0015001024877690009,0.0015003038407627597,0.9984998975122309,0.9984996961592368
18.0,435.0,0.0016747505999448102,0.001675077486643224,0.9983252494000547,0.9983249225133562
18.0,436.0,0.0018692912617571673,0.0018697071401318887,0.9981307087382428,0.9981302928598674
18.0,437.0,0.002087002721688289,0.0020874025378750318,0.9979129972783118,0.9979125974621245
18.0,438.0,0.0023314164338265036,0.002331578361745929,0.9976685835661734,0.9976684216382539
18.0,439.0,0.002606099478268981,0.002605608812515164,0.9973939005217308,0.9973943911874852
18.0,440.0,0.0029144576065803767,0.002912592328023564,0.9970855423934194,0.997087407671976
18.0,441.0,0.0032596015501661453,0.0032551720812463597,0.996740398449834,0.9967448279187532
18.0,442.0,0.0036442891752820265,0.0036354319029638306,0.9963557108247181,0.9963645680970361
18.0,443.0,0.004070933629205131,0.004054861414860638,0.9959290663707948,0.995945138585139
18.0,444.0,0.004541664180221282,0.004514363961635534,0.9954583358197785,0.9954856360383643
18.0,445.0,0.005058428188960452,0.00501426355537744,0.994941571811039,0.9949857364446226
18.0,446.0,0.005623102125828793,0.005554254584858209,0.9943768978741709,0.9944457454151414
18.0,447.0,0.006237535487385566,0.006133248968054825,0.9937624645126144,0.9938667510319449
18.0,448.0,0.00690343400589731,0.006749138777388737,0.9930965659941025,0.993250861222611
18.0,449.0,0.007622054506234936,0.0073986123184235164,0.9923779454937651,0.9926013876815764
18.0,450.0,0.008393815914838652,0.008077281428494955,0.9916061840851614,0.9919227185715052
18.0,451.0,0.009218035033897816,0.008780405782329824,0.9907819649661017,0.9912195942176699
18.0,452.0,0.010092995635202292,0.009504384401160455,0.9899070043647977,0.9904956155988397
18.0,453.0,0.011016462440581565,0.010248937030525509,0.9889835375594183,0.9897510629694741
18.0,454.0,0.01198660301638562,0.011019555417942122,0.9880133969836141,0.9889804445820575
18.0,455.0,0.013003101127650907,0.011829441020904915,0.9869968988723485,0.9881705589790949
18.0,456.0,0.014068064060232763,0.01269995775685724,0.9859319359397669,0.9873000422431424
18.0,457.0,0.01518626214061389,0.013658912123438623,0.9848137378593859,0.986341087876561
18.0,458.0,0.016364448490139728,0.014736838486413786,0.9836355515098602,0.9852631615135863
18.0,459.0,0.01760996416210381,0.015962513443417016,0.9823900358378961,0.9840374865565824
18.0,460.0,0.018929220102174106,0.017359395196413805,0.9810707798978258,0.9826406048035857
18.0,461.0,0.020326637605657106,0.01894417461612857,0.9796733623943429,0.9810558253838713
18.0,462.0,0.021804261734951515,0.020727530980201057,0.978195738265048,0.979272469019799
18.0,463.0,0.02336187390800021,0.022716301359326067,0.9766381260919998,0.9772836986406739
18.0,464.0,0.0249972714849877,0.02491604174362369,0.975002728515012,0.9750839582563766
18.0,465.0,0.02670644161536079,0.02733324737021998,0.9732935583846389,0.9726667526297799
18.0,466.0,0.028483491652584826,0.029976934382808122,0.971516508347415,0.9700230656171918
18.0,467.0,0.03032030382091369,0.03285960343381708,0.9696796961790863,0.9671403965661829
18.0,468.0,0.03220593123433395,0.03599774617500152,0.9677940687656659,0.964002253824998
18.0,469.0,0.03412576282315034,0.03941206810697507,0.9658742371768495,0.9605879318930245
18.0,470.0,0.036060479955300616,0.04312755389413097,0.9639395200446994,0.9568724461058689
18.0,471.0,0.037984823880774524,0.047173438081049256,0.9620151761192252,0.9528265619189508
18.0,472.0,0.03986619951423529,0.05158308268974382,0.9601338004857649,0.9484169173102559
18.0,473.0,0.04166316277573531,0.05639370431087547,0.9583368372242647,0.9436062956891246
18.0,474.0,0.043323880219032926,0.06164583046769707,0.9566761197809669,0.938354169532303
18.0,475.0,0.044784715835189975,0.06738229025519232,0.9552152841648099,0.9326177097448077
18.0,476.0,0.04596919549072822,0.07364645325699816,0.9540308045092715,0.9263535467430019
18.0,477.0,0.04678772716560417,0.08047933103625844,0.9532122728343957,0.9195206689637415
18.0,478.0,0.04713861197525146,0.08791508216887413,0.9528613880247484,0.9120849178311257
18.0,479.0,0.04691105254964768,0.095974504493721,0.953088947450352,0.9040254955062786
18.0,480.0,0.0459910190931778,0.10465643397624103,0.9540089809068224,0.8953435660237585
18.0,481.0,0.04427091220061583,0.11392786547591659,0.9557290877993838,0.8860721345240832
18.0,482.0,0.04166388214685681,0.12371529871711621,0.9583361178531431,0.8762847012828838
18.0,483.0,0.038123327487058045,0.13390208334596018,0.9618766725129418,0.8660979166540395
18.0,484.0,0.033667411558829116,0.14433805368555516,0.9663325884411706,0.8556619463144445
18.0,485.0,0.028407363613445716,0.15486577348173863,0.9715926363865538,0.8451342265182613
18.0,486.0,0.022576918440940893,0.16535988616206146,0.977423081559059,0.8346401138379383
18.0,487.0,0.016558631053060092,0.17576468785149527,0.9834413689469396,0.8242353121485045
18.0,488.0,0.010901151406521668,0.18610926646382672,0.9890988485934782,0.8138907335361728
18.0,489.0,0.006319974469926478,0.19648817828565987,0.9936800255300735,0.8035118217143398
18.0,490.0,0.0036727654056417864,0.20701485384671348,0.9963272345943578,0.7929851461532863
18.0,491.0,0.0038994420923211272,0.21776912076188817,0.9961005579076788,0.7822308792381117
18.0,492.0,0.007918117524373361,0.2287589497802344,0.9920818824756263,0.7712410502197655
18.0,493.0,0.016473838196449334,0.23990469420418112,0.9835261618035507,0.7600953057958187
18.0,494.0,0.029952045283932614,0.2510431342366072,0.9700479547160674,0.7489568657633926
18.0,495.0,0.0481944205092862,0.26194427994201014,0.9518055794907136,0.7380557200579896
18.0,496.0,0.0703830201074899,0.27233463699058086,0.9296169798925106,0.7276653630094191
18.0,497.0,0.09506714570464138,0.2819228899141049,0.9049328542953584,0.7180771100858949
18.0,498.0,0.12037141241977528,0.2904255474912024,0.8796285875802247,0.7095744525087976
18.0,499.0,0.1443443396192226,0.29759065516267635,0.855655660380777,0.7024093448373235
18.0,500.0,0.16532992835267526,0.3032177064373277,0.8346700716473247,0.696782293562672
18.0,501.0,0.18222954935057067,0.30717196743452757,0.817770450649429,0.6928280325654722
18.0,502.0,0.19458233241342082,0.30939189998176575,0.8054176675865788,0.690608100018234
