theta_deg,wavelength_nm,LCP_inc_T_total,RCP_inc_T_total,LCP_inc_R_total,RCP_inc_R_total
-14.0,642.0,0.012070188597162064,0.00539405773241479,0.9879298114028378,0.994605942267585
-14.0,644.0,0.01186963322823693,0.005430573136414202,0.9881303667717629,0.9945694268635854
-14.0,646.0,0.011663141110787114,0.0054857938494702555,0.988336858889213,0.9945142061505293
-14.0,648.0,0.011449515831262488,0.0055611858318729505,0.9885504841687376,0.9944388141681271
-14.0,650.0,0.01122759561146386,0.005658378883721526,0.9887724043885363,0.9943416211162786
-14.0,652.0,0.010996262592116533,0.005779169549286047,0.9890037374078835,0.9942208304507136
-14.0,654.0,0.010754454476150999,0.005925522549718093,0.9892455455238488,0.9940744774502818
-14.0,656.0,0.01050117860173099,0.006099570303677837,0.9894988213982691,0.9939004296963222
-14.0,658.0,0.010235528467983646,0.006303610068279293,0.9897644715320164,0.9936963899317199
-14.0,660.0,0.00995670267152407,0.006540098218295552,0.9900432973284761,0.993459901781704
-14.0,662.0,0.009664026128036489,0.006811641185053064,0.9903359738719634,0.9931883588149469
-14.0,664.0,0.009356973350089315,0.007120982603559288,0.9906430266499102,0.9928790173964404
-14.0,666.0,0.009035193431094077,0.0074709862728323355,0.9909648065689062,0.9925290137271676
-14.0,668.0,0.00869853624870038,0.007864614625313553,0.991301463751299,0.9921353853746859
-14.0,670.0,0.008347079253875563,0.008304902530596245,0.9916529207461245,0.9916950974694037
-14.0,672.0,0.007981154061886634,0.0087949264284113,0.9920188459381137,0.9912050735715887
-14.0,674.0,0.007601371918178694,0.009337768994809465,0.9923986280818209,0.9906622310051904
-14.0,676.0,0.007208646987991031,0.009936479788912517,0.9927913530120088,0.9900635202110877
-14.0,678.0,0.006804216327346168,0.010594032596040595,0.9931957836726534,0.9894059674039596
-14.0,680.0,0.006389655349558516,0.011313280462217018,0.9936103446504416,0.988686719537783
-14.0,682.0,0.005966887619714461,0.012096909686003205,0.9940331123802851,0.9879030903139967
-14.0,684.0,0.00553818790149366,0.012947394273546397,0.994461812098506,0.987052605726453
-14.0,686.0,0.005106177553637187,0.013866952546572595,0.9948938224463628,0.9861330474534271
-14.0,688.0,0.004673811628690111,0.014857507695960046,0.9953261883713097,0.9851424923040396
-14.0,690.0,0.004244357357880865,0.01592065407363097,0.995755642642119,0.9840793459263686
-14.0,692.0,0.003821364098235292,0.01705763089711418,0.9961786359017647,0.9829423691028857
-14.0,694.0,0.003408625247985828,0.01826930479774477,0.9965913747520138,0.981730695202255
-14.0,696.0,0.0030101330736983915,0.019556162279833922,0.9969898669263009,0.980443837720166
-14.0,698.0,0.002630027802705038,0.020918312691205497,0.997369972197295,0.9790816873087944
-14.0,700.0,0.0022725426817201346,0.02235550176397828,0.9977274573182798,0.9776444982360217
-14.0,702.0,0.0019419469546249827,0.023867135206186236,0.9980580530453748,0.9761328647938132
